type,id,in_reply_to_status_id,text,favorite_count,retweet_count,label_a,label_b
reply,524926568171577345,524923676484177920,“$MENTION$: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn $HASHTAG$ $URL$,0,0,2,
reply,524924021608284160,524923676484177920,$MENTION$ any updates?,0,0,1,
reply,524932346961985536,524923676484177920,“$MENTION$: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn $HASHTAG$ $URL$ $HASHTAG$,0,1,3,
reply,524925449068355584,524923676484177920,“$MENTION$: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn $HASHTAG$ $URL$ holy shit,0,1,0,
reply,524924651080650752,524923676484177920,$MENTION$ $MENTION$ Targeting the soldiers is a stupid act. They have not decided to go in $HASHTAG$...,1,0,3,
reply,524925391266664448,524923676484177920,“$MENTION$: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn $HASHTAG$ $URL$ sirens galore down here,0,0,2,
reply,524924074087436289,524923676484177920,"$MENTION$ $MENTION$ AND war memorial, or is this same?",0,0,1,
reply,524925539996667904,524923676484177920,“$MENTION$: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn $HASHTAG$ $URL$ Oh Canada!,0,0,3,
source,524949443607412737,0,"Ottawa Police report a third shooting at Rideau Centre, no reports of injuries.",73,237,0,0
reply,524956714303754240,524949443607412737,"$MENTION$ ""Ottawa Police report a third shooting at Rideau Centre, no reports of injuries."" Hoping everyone stays safe &lt;3",0,0,2,
reply,524956942926880768,524949443607412737,"$MENTION$ near, NEAR the Rideau Centre",0,0,3,
reply,524950200281202688,524949443607412737,"“$MENTION$: Ottawa Police report a third shooting at Rideau Centre, no reports of injuries.” Wtf is happening $EMOJI$$EMOJI$$EMOJI$",0,2,0,
reply,524950874767249408,524949443607412737,$MENTION$ your news coverage is all over the place and making it sound like there are hundreds of shootings happening. Please be carful.,0,0,3,
source,525049639016615937,0,This is the soldier who died today at the $HASHTAG$ War Memorial. His name is Cpl. Nathan Cirillo. $HASHTAG$ $HASHTAG$ $URL$,97,187,0,1
reply,525053884029763585,525049639016615937,"$MENTION$ So very sad. Thoughts and prayers for his wife, young son and family that are grieving at this sad, sad time.",0,0,3,
reply,525061861398806528,525049639016615937,$MENTION$ RIP Brother!!,0,0,2,
reply,525063388934967298,525049639016615937,$MENTION$ $MENTION$ R.I.P my condolences to his family,0,0,3,
reply,525081032824209408,525049639016615937,$MENTION$ So sorry for him &amp; his FAMILY.,0,0,0,
reply,525052198586040321,525049639016615937,"$MENTION$ If we know the name of the maniac, but not the name of its victim, we are failing... failing... utterly. $MENTION$",0,0,0,
source,524926235030589440,0,BREAKING NEWS: At least $NUMBER$ shots fired at Ottawa War Memorial. One soldier confirmed shot - $URL$ $URL$9,17,135,0,1
reply,524926674417500160,524926235030589440,"$MENTION$ $MENTION$ All our domestic military should be armed, now.",0,0,3,
reply,524926750506377216,524926235030589440,$MENTION$ can't believe it I was there less then $NUMBER$ hours ago,0,0,3,
reply,524937952820883456,524926235030589440,$MENTION$ so who is the brainiac on the right that looks like he's taking a picture?,0,0,1,
reply,524926344992686081,524926235030589440,"$MENTION$ Gee, I thought Canadians are supposed to be polite for once....",0,0,3,
reply,524946118774620161,524926235030589440,$MENTION$ sickening,1,0,3,
reply,524929568327888896,524926235030589440,$MENTION$ $MENTION$ That's disgusting tbh...,1,0,0,
source,524927281048080385,0,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill $HASHTAG$. $URL$,279,937,0,2
reply,524965532211351552,524965141268692993,$MENTION$ $MENTION$ $MENTION$ $MENTION$ very rare. but it has been increasingly likely as we chop away at ment hlth services,0,0,3,
reply,524966130700791808,524965532211351552,$MENTION$ $MENTION$ $MENTION$ $MENTION$ $NUMBER$/2 Violence doesn't automatically indicate a relationship to MH.,0,0,3,
reply,524967669083414528,524967132090888192,"$MENTION$ $MENTION$ $MENTION$ $MENTION$ $NUMBER$ days a year, the cops are $NUMBER$% unbelievable. today, everyone lines up to suck them",2,0,2,
reply,524942146475163649,524941897266397184,$MENTION$ $MENTION$ $MENTION$ how the guy got that far leads me to suspect this is not what it seems.,0,0,3,
reply,524968348468412416,524968082083958784,$MENTION$ $MENTION$ $MENTION$ $MENTION$ the truth will never come out. martial law is coming,0,0,3,
reply,524931933168746496,524927281048080385,"$MENTION$ Stay safe, Matt!",0,0,3,
reply,524927826718638081,524927281048080385,.$MENTION$ What a silly response. They are targets $NUMBER$ an embedded sniper. $HASHTAG$ needs a $HASHTAG$ make-over. $HASHTAG$ $HASHTAG$ $HASHTAG$,4,0,3,
reply,524967144367591425,524966881573470208,$MENTION$ $MENTION$ $MENTION$ $MENTION$ i am only saying that all three scenarios are plausible.,0,0,2,
reply,524968082083958784,524967144367591425,$MENTION$ $MENTION$ $MENTION$ $MENTION$ Ah true. Problem now is we'll probably only get coroner's details $EMOJI$ they won't make it.,0,0,1,
reply,524941965012795393,524931034329395200,$MENTION$ $MENTION$ because canada doesnt fuck around with security,0,0,3,
reply,524966555072094208,524966130700791808,"$MENTION$ $MENTION$ $MENTION$ $MENTION$ $NUMBER$/2 If it did, every guy in the NHL would be institutionalized.",1,0,2,
reply,524967132090888192,524966881573470208,$MENTION$ $MENTION$ $MENTION$ $MENTION$ That's why there are professionals. Average citizen can only currently make a guess.,0,0,3,
reply,524942844499619841,524942493050494976,$MENTION$ $MENTION$ $MENTION$ I've had concerns about that for a while,0,1,3,
reply,524936956225282048,524927281048080385,$MENTION$ showing the shooter where those police are??? $MENTION$,0,0,3,
reply,524928498771972096,524927281048080385,$MENTION$ $MENTION$ why would you tweet the location of snipers? Who does that help? $HASHTAG$,28,13,0,
reply,524969935383326721,524969635410870273,$MENTION$ $MENTION$ $MENTION$ $MENTION$ from the same cops and government who tell us that cancer-curing marijuana is evil.,0,0,3,
reply,524939504982167552,524927281048080385,$MENTION$ $MENTION$ Twice in one week!?!?!?! $HASHTAG$,1,0,0,
reply,524965546379739136,524965141268692993,$MENTION$ $MENTION$ $MENTION$ $MENTION$ In historical terms this is a blip. Screw those losers.,0,0,3,
reply,524970281379823616,524969635410870273,"$MENTION$ $MENTION$ $MENTION$ $MENTION$ Call me bad Canuck, I hope those fucktards get their asses kicked. $URL$",0,0,1,
reply,524966881573470208,524965821337329666,$MENTION$ $MENTION$ $MENTION$ $MENTION$ That's rather specious. We don't know t MH situation. Can't b determined from a distance.,0,0,3,
reply,524934820124975106,524927281048080385,$MENTION$ $MENTION$ Might be a good idea to not tweet about police movement/location?,3,1,3,
reply,524971151693729792,524969935383326721,"$MENTION$ $MENTION$ $MENTION$ $MENTION$ The science is ongoing, it can't cure, I got a link hang on...$URL$",0,0,3,
reply,524971471501021184,524969935383326721,"$MENTION$ $MENTION$ $MENTION$ $MENTION$ This one was pretty good. Stay strong! Odd day, but have a good one anyways.",1,0,3,
reply,524970687803715584,524970281379823616,$MENTION$ $MENTION$ $MENTION$ $MENTION$ And I know they will too $SMILEY$ $HASHTAG$,0,0,3,
reply,524928326566412289,524927281048080385,$MENTION$ Stay safe.,1,0,3,
reply,524931034329395200,524927281048080385,$MENTION$ very helpful why would you tweet that!!??,1,0,2,
reply,524929656190148609,524927281048080385,"$MENTION$ Stay safe, Matt.",0,0,0,
reply,524950880681201664,524942844499619841,$MENTION$ email me at dcdesk$MENTION$-america.com when you get a chance - good to know you are safe -Nathan,1,0,0,
reply,524939756455477249,524927281048080385,$MENTION$ delete this you idiot,0,0,3,
reply,524938376735379457,524927281048080385,"$MENTION$ $MENTION$ also, maybe just window cleaners- $URL$",0,0,3,
reply,524934434404192256,524927281048080385,"$MENTION$ $MENTION$ odd how they happened to be already ready for this, eh? doesn't look staged at all. nope. totally believable.",0,0,0,
reply,524969635410870273,524968348468412416,"$MENTION$ $MENTION$ $MENTION$ $MENTION$ Not EVERYTHING will come out. But we will get details, especially these days.",0,0,0,
reply,524965141268692993,524942844499619841,$MENTION$ $MENTION$ $MENTION$ $MENTION$ Sure but in how many years has this happened? This is extremely unusual.,0,0,3,
reply,524947016238268416,524941965012795393,$MENTION$ $MENTION$ right &amp; terrorist don't have access to social media to find out where we have placed that valuable security!,0,0,0,
reply,524965821337329666,524965546379739136,"$MENTION$ $MENTION$ $MENTION$ $MENTION$ a) actual ""terror"", b) nutbars, c) false flag. all $NUMBER$ r plausible $URL$",1,0,0,
reply,524966663251566594,524966130700791808,$MENTION$ $MENTION$ $MENTION$ $MENTION$ true enough,0,0,3,
reply,524948547750621184,524947016238268416,$MENTION$ $MENTION$ lmao you e$SMILEY$ect social media to shut down during a shooting? thats when most tweets happen fuckboi,0,0,3,
reply,524942493050494976,524941897266397184,"$MENTION$ $MENTION$ $MENTION$ funny, a guy with a joint can't make it past the memorial flame, but a gunman, whoosh, right inside",1,0,3,
reply,524941897266397184,524934434404192256,$MENTION$ $MENTION$ $MENTION$ you're an idiot its parliament hill. Of course they're prepared for situations like this you idiot!,3,0,2,
reply,524936331605323776,524927281048080385,$HASHTAG$ Police action $MENTION$: Snipers NationalArtGallery we r barricadedCentreBlock ParliamentHill $URL$,0,1,0,
source,525003468659228672,0,These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting $HASHTAG$ $URL$,187,349,0,0
reply,525007273832497154,525003468659228672,$MENTION$ $MENTION$ Not a hoax. This is before the shooting,0,0,3,
reply,525008782842396672,525007688405491712,$MENTION$ $MENTION$ $MENTION$ Really? Why would somebody post this without saying that? Twisted.,1,0,2,
reply,525007939569221632,525003468659228672,"$MENTION$ This photo was taken this morning, before the shooting.",0,0,2,
reply,525008177683636224,525003468659228672,$MENTION$ $MENTION$ this matches the photo tweeted earlier today from a tourist who says it was taken moments before the shooting. $NUMBER$/2,1,0,3,
reply,525009872640032768,525009250213326848,$MENTION$ $MENTION$ $MENTION$ That may be harsh. He seems to be honouring. Just unaware of source.,0,0,3,
reply,525009403658129408,525003468659228672,$MENTION$ $MENTION$ $URL$,0,0,3,
reply,525009240772317184,525008782842396672,$MENTION$ $MENTION$ $MENTION$ The soldier on the right is the one who $URL$u9 taken by visitor moments before shooting,0,0,3,
reply,525008290863136768,525003468659228672,$MENTION$ $MENTION$ I don't believe there are soldiers guarding this area right now. $NUMBER$/2,0,0,2,
reply,525007275308908544,525003468659228672,$MENTION$ $MENTION$ So honoured to serve as Honorary Colonel in reserves. Job is to honour citizen soldiers like these brave men.,0,0,0,
reply,525009574256848897,525008290863136768,$MENTION$ $MENTION$ wondered as well. I've reached out to someone who would know just to confirm that. Hopefully get response soon.,0,0,3,
reply,525007688405491712,525007273832497154,"$MENTION$ $MENTION$ $MENTION$ It's not a hoax, but it also wasn't taken *after* the shooting.",0,0,3,
reply,525010026143162368,525009872640032768,$MENTION$ $MENTION$ $MENTION$ Don't steal other people's pictures without attribution. Pretty simple.,1,0,3,
reply,525009250213326848,525008782842396672,$MENTION$ $MENTION$ Because people like $MENTION$ love stealing other people's pics to get RTs.,0,0,3,
reply,525009203187171329,525003468659228672,$MENTION$ $MENTION$ That’s the photo tweeted this morning claiming to be of the soldier who was killed.,0,0,3,
reply,525006759807967232,525003468659228672,$MENTION$ $MENTION$ Apparently a hoax. Best to take Tweet down.,0,0,2,
reply,525009978047078400,525008290863136768,$MENTION$ $MENTION$ $MENTION$ That photo was taken before the attack.,0,0,3,
source,524932935137628160,0,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,331,225,0,1
reply,524944658992865280,524941900223381504,$MENTION$ $MENTION$ $MENTION$ CBC news is reporting the gunman has been shot. Are you bitching at them also?,2,0,3,
reply,524946023165460480,524944658992865280,$MENTION$ $MENTION$ $MENTION$ $MENTION$ they confirm facts before 'reporting'.,1,0,2,
reply,524946657755299840,524945080613093376,$MENTION$ maybe people shouldn't look to the tweets of comedy writers for their news facts?,0,0,3,
reply,524933431793553408,524932935137628160,$MENTION$ the gunman is still on the loose.,0,0,3,
reply,524941900223381504,524940223160287232,$MENTION$ $MENTION$ $MENTION$ Not a comment. Stated gunman had been neutralized.Simply not true. Over $NUMBER$k followers.Irresponsible.,1,0,2,
reply,524962247563431936,524946023165460480,"$MENTION$ $MENTION$ exactly, because they are ""journalists"" and ""dems the rules"" Kelly is a ""comedic writer"" no rules. Go police journalists",34,2,0,
reply,524962953695858689,524962247563431936,$MENTION$ $MENTION$ THANK YOU.,11,0,0,
reply,524940223160287232,524936650087231488,$MENTION$ $MENTION$ $MENTION$ why shouldn't a private citizen make a comment on a news event?,0,0,0,
reply,524939588406878208,524933104742723584,$MENTION$ $MENTION$ great response bro.,0,0,3,
reply,524993526564929536,524990987308134400,"$MENTION$ $MENTION$ $MENTION$ seeing as though I was $NUMBER$% correct, yes.",1,0,0,
reply,524933486407602176,524932935137628160,$MENTION$ please wait on this. Also sounds like multiple suspects. People need to stay vigilant.,0,0,2,
reply,524943005313409025,524941900223381504,$MENTION$ $MENTION$ $MENTION$ the news report I'm watching currently reported the same thing before Kelly tweeted it.,0,0,0,
reply,524958146343624704,524957372369108993,$MENTION$ $MENTION$ I had heard the same before I saw you &amp; many others tweet.,0,0,0,
reply,524939106367721472,524932935137628160,$MENTION$ my thoughts also,0,0,0,
reply,524957372369108993,524944658992865280,$MENTION$ $MENTION$ I had confirmed the first gunman was dead when I tweeted.,0,0,3,
reply,524935670260047872,524932935137628160,$MENTION$ It's Harper's Canada though,1,0,3,
reply,524940370321629184,524939588406878208,$MENTION$ $MENTION$ I try…. Unfortunately I don’t think it’d protect me against bullets,0,0,3,
reply,524933274444238848,524932935137628160,$MENTION$ what's your source? That's not confirmed!,1,0,2,
reply,524933385010290688,524932935137628160,"$MENTION$ Was it your Canada when that guy beheaded that other guy on the bus? Shit happens, but we're mostly still fine up here",0,0,3,
reply,524934003892432896,524932935137628160,$MENTION$ might want to actually confirm shit like that before tweeting.,0,0,2,
reply,524960764503674880,524959735091847168,$MENTION$ $MENTION$ maybe you should have a news crew on retainer just in case. Rapid deploy anywhere breaking news happens.,0,0,2,
